date,subdistrict,latitude,longitude,total_report,rainfall
2024-12-06,กระทุ่มราย,13.825803252293898,100.8915794082461,4.0,1.5
2024-12-07,กระทุ่มราย,13.825803252293898,100.8915794082461,0.0,27.5
2024-12-08,กระทุ่มราย,13.825803252293898,100.8915794082461,2.0,11.5
2024-12-09,กระทุ่มราย,13.825803252293898,100.8915794082461,1.0,9.5
2024-12-10,กระทุ่มราย,13.825803252293898,100.8915794082461,4.0,5.0
2024-12-11,กระทุ่มราย,13.825803252293898,100.8915794082461,2.0,0.0
2024-12-12,กระทุ่มราย,13.825803252293898,100.8915794082461,5.0,0.0
2024-12-13,กระทุ่มราย,13.825803252293898,100.8915794082461,2.0,2.5
2024-12-14,กระทุ่มราย,13.825803252293898,100.8915794082461,2.0,0.0
2024-12-15,กระทุ่มราย,13.825803252293898,100.8915794082461,3.0,0.0
2024-12-16,กระทุ่มราย,13.825803252293898,100.8915794082461,1.0,0.0
2024-12-17,กระทุ่มราย,13.825803252293898,100.8915794082461,5.0,0.0
2024-12-18,กระทุ่มราย,13.825803252293898,100.8915794082461,4.0,0.0
2024-12-19,กระทุ่มราย,13.825803252293898,100.8915794082461,2.0,0.0
2024-12-20,กระทุ่มราย,13.825803252293898,100.8915794082461,2.0,0.0
2024-12-21,กระทุ่มราย,13.825803252293898,100.8915794082461,1.0,0.0
2024-12-22,กระทุ่มราย,13.825803252293898,100.8915794082461,0.0,0.0
2024-12-23,กระทุ่มราย,13.825803252293898,100.8915794082461,2.0,0.0
2024-12-24,กระทุ่มราย,13.825803252293898,100.8915794082461,1.0,0.0
2024-12-25,กระทุ่มราย,13.825803252293898,100.8915794082461,1.0,0.0
2024-12-26,กระทุ่มราย,13.825803252293898,100.8915794082461,4.0,0.0
2024-12-27,กระทุ่มราย,13.825803252293898,100.8915794082461,7.0,0.0
2024-12-28,กระทุ่มราย,13.825803252293898,100.8915794082461,1.0,0.0
2024-12-29,กระทุ่มราย,13.825803252293898,100.8915794082461,3.0,0.0
2024-12-30,กระทุ่มราย,13.825803252293898,100.8915794082461,2.0,0.0
2024-12-31,กระทุ่มราย,13.825803252293898,100.8915794082461,3.0,0.0
2024-01-01,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-02,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-03,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-01-04,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-01-05,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-06,ขุมทอง,13.727277820296942,100.85358463076606,2.0,12.5
2024-01-07,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-08,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.5
2024-01-09,ขุมทอง,13.727277820296942,100.85358463076606,1.0,3.0
2024-01-10,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-11,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-01-12,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-13,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-14,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-15,ขุมทอง,13.727277820296942,100.85358463076606,5.0,0.0
2024-01-16,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-17,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-18,ขุมทอง,13.727277820296942,100.85358463076606,4.0,0.0
2024-01-19,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-20,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-01-21,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-01-22,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-23,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-01-24,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-01-25,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-01-26,ขุมทอง,13.727277820296942,100.85358463076606,0.0,2.0
2024-01-27,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-01-28,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-01-29,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-30,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-01-31,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-02-01,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-02-02,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-02-03,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-04,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-05,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-02-06,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-07,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-02-08,ขุมทอง,13.727277820296942,100.85358463076606,1.0,3.5
2024-02-09,ขุมทอง,13.727277820296942,100.85358463076606,2.0,7.0
2024-02-10,ขุมทอง,13.727277820296942,100.85358463076606,1.0,13.5
2024-02-11,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-02-12,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-02-13,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-14,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-15,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-16,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-02-17,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-02-18,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-02-19,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-20,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-21,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-22,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-23,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-02-24,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-02-25,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-26,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-27,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-02-28,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-02-29,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-03-01,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-02,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-03,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-03-04,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-05,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-03-06,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-03-07,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-08,ขุมทอง,13.727277820296942,100.85358463076606,1.0,31.0
2024-03-09,ขุมทอง,13.727277820296942,100.85358463076606,1.0,13.0
2024-03-10,ขุมทอง,13.727277820296942,100.85358463076606,1.0,6.5
2024-03-11,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-12,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-13,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-14,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-03-15,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-03-16,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-03-17,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-18,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-03-19,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-20,ขุมทอง,13.727277820296942,100.85358463076606,1.0,1.0
2024-03-21,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-03-22,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-23,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-03-24,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-25,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-26,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-03-27,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.5
2024-03-28,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-29,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-03-30,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-03-31,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-04-01,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-02,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-04-03,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-04,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-05,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-04-06,ขุมทอง,13.727277820296942,100.85358463076606,5.0,0.5
2024-04-07,ขุมทอง,13.727277820296942,100.85358463076606,0.0,3.0
2024-04-08,ขุมทอง,13.727277820296942,100.85358463076606,2.0,30.0
2024-04-09,ขุมทอง,13.727277820296942,100.85358463076606,1.0,5.0
2024-04-10,ขุมทอง,13.727277820296942,100.85358463076606,0.0,47.0
2024-04-11,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-04-12,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-13,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-14,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-15,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-04-16,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-04-17,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-04-18,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-04-19,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-04-20,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-21,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-22,ขุมทอง,13.727277820296942,100.85358463076606,4.0,0.0
2024-04-23,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-24,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-04-25,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-04-26,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-04-27,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-28,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-04-29,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-04-30,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-05-01,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-05-02,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-05-03,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-05-04,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-05-05,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-05-06,ขุมทอง,13.727277820296942,100.85358463076606,0.0,22.0
2024-05-07,ขุมทอง,13.727277820296942,100.85358463076606,5.0,0.0
2024-05-08,ขุมทอง,13.727277820296942,100.85358463076606,0.0,35.0
2024-05-09,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-05-10,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-05-11,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-05-12,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-05-13,ขุมทอง,13.727277820296942,100.85358463076606,2.0,41.5
2024-05-14,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-05-15,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-05-16,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-05-17,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-05-18,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-05-19,ขุมทอง,13.727277820296942,100.85358463076606,0.0,18.5
2024-05-20,ขุมทอง,13.727277820296942,100.85358463076606,0.0,4.0
2024-05-21,ขุมทอง,13.727277820296942,100.85358463076606,0.0,16.5
2024-05-22,ขุมทอง,13.727277820296942,100.85358463076606,1.0,3.0
2024-05-23,ขุมทอง,13.727277820296942,100.85358463076606,1.0,51.0
2024-05-24,ขุมทอง,13.727277820296942,100.85358463076606,0.0,7.5
2024-05-25,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.5
2024-05-26,ขุมทอง,13.727277820296942,100.85358463076606,0.0,3.0
2024-05-27,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-05-28,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-05-29,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-05-30,ขุมทอง,13.727277820296942,100.85358463076606,5.0,76.5
2024-05-31,ขุมทอง,13.727277820296942,100.85358463076606,1.0,4.5
2024-06-01,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-02,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-03,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-04,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-06-05,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-06,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-06-07,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-08,ขุมทอง,13.727277820296942,100.85358463076606,0.0,25.0
2024-06-09,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-10,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-06-11,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-12,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-06-13,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-14,ขุมทอง,13.727277820296942,100.85358463076606,0.0,1.5
2024-06-15,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-16,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-17,ขุมทอง,13.727277820296942,100.85358463076606,1.0,68.5
2024-06-18,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-19,ขุมทอง,13.727277820296942,100.85358463076606,2.0,36.5
2024-06-20,ขุมทอง,13.727277820296942,100.85358463076606,1.0,5.5
2024-06-21,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-22,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-06-23,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-06-24,ขุมทอง,13.727277820296942,100.85358463076606,0.0,8.5
2024-06-25,ขุมทอง,13.727277820296942,100.85358463076606,0.0,27.5
2024-06-26,ขุมทอง,13.727277820296942,100.85358463076606,1.0,14.0
2024-06-27,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.5
2024-06-28,ขุมทอง,13.727277820296942,100.85358463076606,0.0,9.5
2024-06-29,ขุมทอง,13.727277820296942,100.85358463076606,2.0,4.5
2024-06-30,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-07-01,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-07-02,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-07-03,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-07-04,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-07-05,ขุมทอง,13.727277820296942,100.85358463076606,2.0,22.0
2024-07-06,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-07-07,ขุมทอง,13.727277820296942,100.85358463076606,0.0,2.0
2024-07-08,ขุมทอง,13.727277820296942,100.85358463076606,1.0,34.5
2024-07-09,ขุมทอง,13.727277820296942,100.85358463076606,2.0,5.5
2024-07-10,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-07-11,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-07-12,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-07-13,ขุมทอง,13.727277820296942,100.85358463076606,0.0,3.5
2024-07-14,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-07-15,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-07-16,ขุมทอง,13.727277820296942,100.85358463076606,0.0,3.0
2024-07-17,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-07-18,ขุมทอง,13.727277820296942,100.85358463076606,0.0,2.5
2024-07-19,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.5
2024-07-20,ขุมทอง,13.727277820296942,100.85358463076606,2.0,4.5
2024-07-21,ขุมทอง,13.727277820296942,100.85358463076606,0.0,5.5
2024-07-22,ขุมทอง,13.727277820296942,100.85358463076606,0.0,3.5
2024-07-23,ขุมทอง,13.727277820296942,100.85358463076606,0.0,3.5
2024-07-24,ขุมทอง,13.727277820296942,100.85358463076606,1.0,2.0
2024-07-25,ขุมทอง,13.727277820296942,100.85358463076606,3.0,1.5
2024-07-26,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.5
2024-07-27,ขุมทอง,13.727277820296942,100.85358463076606,1.0,27.5
2024-07-28,ขุมทอง,13.727277820296942,100.85358463076606,1.0,2.5
2024-07-29,ขุมทอง,13.727277820296942,100.85358463076606,0.0,6.5
2024-07-30,ขุมทอง,13.727277820296942,100.85358463076606,0.0,7.0
2024-07-31,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-08-01,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-08-02,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-08-03,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-08-04,ขุมทอง,13.727277820296942,100.85358463076606,4.0,0.0
2024-08-05,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-08-06,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-08-07,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-08-08,ขุมทอง,13.727277820296942,100.85358463076606,6.0,1.5
2024-08-09,ขุมทอง,13.727277820296942,100.85358463076606,2.0,1.0
2024-08-10,ขุมทอง,13.727277820296942,100.85358463076606,1.0,1.5
2024-08-11,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-08-12,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-08-13,ขุมทอง,13.727277820296942,100.85358463076606,2.0,2.0
2024-08-14,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-08-15,ขุมทอง,13.727277820296942,100.85358463076606,4.0,0.0
2024-08-16,ขุมทอง,13.727277820296942,100.85358463076606,5.0,0.0
2024-08-17,ขุมทอง,13.727277820296942,100.85358463076606,0.0,1.0
2024-08-18,ขุมทอง,13.727277820296942,100.85358463076606,1.0,3.0
2024-08-19,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-08-20,ขุมทอง,13.727277820296942,100.85358463076606,3.0,42.5
2024-08-21,ขุมทอง,13.727277820296942,100.85358463076606,0.0,34.0
2024-08-22,ขุมทอง,13.727277820296942,100.85358463076606,1.0,2.0
2024-08-23,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-08-24,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-08-25,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-08-26,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-08-27,ขุมทอง,13.727277820296942,100.85358463076606,0.0,16.5
2024-08-28,ขุมทอง,13.727277820296942,100.85358463076606,1.0,14.5
2024-08-29,ขุมทอง,13.727277820296942,100.85358463076606,3.0,6.0
2024-08-30,ขุมทอง,13.727277820296942,100.85358463076606,2.0,2.5
2024-08-31,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-09-01,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-09-02,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-09-03,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-09-04,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-09-05,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-09-06,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-09-07,ขุมทอง,13.727277820296942,100.85358463076606,1.0,17.5
2024-09-08,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.5
2024-09-09,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-09-10,ขุมทอง,13.727277820296942,100.85358463076606,0.0,5.5
2024-09-11,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-09-12,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-09-13,ขุมทอง,13.727277820296942,100.85358463076606,0.0,24.0
2024-09-14,ขุมทอง,13.727277820296942,100.85358463076606,0.0,18.0
2024-09-15,ขุมทอง,13.727277820296942,100.85358463076606,0.0,1.5
2024-09-16,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-09-17,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-09-18,ขุมทอง,13.727277820296942,100.85358463076606,1.0,8.5
2024-09-19,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-09-20,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-09-21,ขุมทอง,13.727277820296942,100.85358463076606,2.0,4.5
2024-09-22,ขุมทอง,13.727277820296942,100.85358463076606,2.0,11.0
2024-09-23,ขุมทอง,13.727277820296942,100.85358463076606,0.0,3.0
2024-09-24,ขุมทอง,13.727277820296942,100.85358463076606,0.0,1.5
2024-09-25,ขุมทอง,13.727277820296942,100.85358463076606,0.0,1.5
2024-09-26,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-09-27,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-09-28,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-09-29,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.5
2024-09-30,ขุมทอง,13.727277820296942,100.85358463076606,0.0,8.5
2024-10-01,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-10-02,ขุมทอง,13.727277820296942,100.85358463076606,4.0,0.0
2024-10-03,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-10-04,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-05,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-10-06,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-07,ขุมทอง,13.727277820296942,100.85358463076606,1.0,2.0
2024-10-08,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-09,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-10,ขุมทอง,13.727277820296942,100.85358463076606,0.0,8.0
2024-10-11,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-10-12,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-10-13,ขุมทอง,13.727277820296942,100.85358463076606,1.0,1.5
2024-10-14,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-10-15,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-16,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-10-17,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-18,ขุมทอง,13.727277820296942,100.85358463076606,0.0,21.0
2024-10-19,ขุมทอง,13.727277820296942,100.85358463076606,1.0,1.0
2024-10-20,ขุมทอง,13.727277820296942,100.85358463076606,2.0,12.5
2024-10-21,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.5
2024-10-22,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-23,ขุมทอง,13.727277820296942,100.85358463076606,1.0,2.5
2024-10-24,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-25,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-10-26,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-10-27,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-10-28,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-10-29,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-30,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-10-31,ขุมทอง,13.727277820296942,100.85358463076606,0.0,22.0
2024-11-01,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-11-02,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-11-03,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-11-04,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-11-05,ขุมทอง,13.727277820296942,100.85358463076606,1.0,14.5
2024-11-06,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-11-07,ขุมทอง,13.727277820296942,100.85358463076606,0.0,1.0
2024-11-08,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-11-09,ขุมทอง,13.727277820296942,100.85358463076606,0.0,5.5
2024-11-10,ขุมทอง,13.727277820296942,100.85358463076606,0.0,3.5
2024-11-11,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-11-12,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-11-13,ขุมทอง,13.727277820296942,100.85358463076606,4.0,0.0
2024-11-14,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-11-15,ขุมทอง,13.727277820296942,100.85358463076606,0.0,14.5
2024-11-16,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-11-17,ขุมทอง,13.727277820296942,100.85358463076606,2.0,7.5
2024-11-18,ขุมทอง,13.727277820296942,100.85358463076606,2.0,0.0
2024-11-19,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-11-20,ขุมทอง,13.727277820296942,100.85358463076606,3.0,0.0
2024-11-21,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-11-22,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-11-23,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
2024-11-24,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-11-25,ขุมทอง,13.727277820296942,100.85358463076606,1.0,0.0
2024-11-26,ขุมทอง,13.727277820296942,100.85358463076606,0.0,0.0
